purchase_id:4629, buyer_id:225, product_id:88, quantity:9, purchase_date:2023-04-23 10:30:13
purchase_id:5676, buyer_id:580, product_id:20, quantity:7, purchase_date:2023-08-22 15:36:18
purchase_id:8153, buyer_id:340, product_id:35, quantity:1, purchase_date:2023-01-13 12:05:14
purchase_id:1686, buyer_id:850, product_id:82, quantity:10, purchase_date:2022-11-13 21:10:27
purchase_id:2268, buyer_id:687, product_id:98, quantity:3, purchase_date:2022-11-28 02:03:10
purchase_id:1782, buyer_id:580, product_id:53, quantity:4, purchase_date:2023-08-18 10:43:10
purchase_id:1040, buyer_id:324, product_id:37, quantity:7, purchase_date:2022-11-23 21:15:03
purchase_id:9953, buyer_id:712, product_id:58, quantity:10, purchase_date:2023-03-04 17:41:57
purchase_id:7556, buyer_id:621, product_id:87, quantity:5, purchase_date:2023-07-31 21:45:35
purchase_id:1549, buyer_id:804, product_id:94, quantity:4, purchase_date:2023-06-04 09:59:35
purchase_id:3380, buyer_id:313, product_id:93, quantity:9, purchase_date:2022-12-15 01:56:04
purchase_id:7263, buyer_id:719, product_id:58, quantity:2, purchase_date:2023-08-20 00:39:23
purchase_id:3406, buyer_id:824, product_id:34, quantity:10, purchase_date:2023-03-10 23:03:08
purchase_id:2332, buyer_id:911, product_id:23, quantity:3, purchase_date:2023-01-10 17:46:54
purchase_id:7353, buyer_id:966, product_id:69, quantity:6, purchase_date:2023-08-26 01:23:03
purchase_id:2203, buyer_id:772, product_id:35, quantity:1, purchase_date:2023-02-15 22:56:23
purchase_id:5428, buyer_id:282, product_id:27, quantity:10, purchase_date:2023-10-13 14:22:54
purchase_id:1005, buyer_id:849, product_id:10, quantity:8, purchase_date:2023-05-06 07:16:45
purchase_id:6111, buyer_id:117, product_id:82, quantity:7, purchase_date:2022-11-23 00:07:07
purchase_id:1777, buyer_id:677, product_id:99, quantity:4, purchase_date:2023-01-01 14:51:26
purchase_id:5756, buyer_id:109, product_id:32, quantity:1, purchase_date:2023-01-11 17:57:23
purchase_id:3844, buyer_id:564, product_id:55, quantity:7, purchase_date:2023-04-06 15:21:13
purchase_id:8966, buyer_id:384, product_id:35, quantity:5, purchase_date:2022-11-24 04:47:32
purchase_id:1584, buyer_id:539, product_id:82, quantity:9, purchase_date:2023-09-01 15:22:37
purchase_id:8789, buyer_id:939, product_id:43, quantity:1, purchase_date:2023-07-17 11:35:00
purchase_id:7717, buyer_id:229, product_id:66, quantity:7, purchase_date:2023-08-10 04:27:38
purchase_id:5606, buyer_id:113, product_id:50, quantity:8, purchase_date:2023-05-25 10:13:03
purchase_id:2034, buyer_id:127, product_id:85, quantity:10, purchase_date:2022-12-07 21:53:31
purchase_id:7098, buyer_id:793, product_id:11, quantity:8, purchase_date:2022-12-09 15:58:25
purchase_id:1314, buyer_id:697, product_id:90, quantity:10, purchase_date:2023-03-29 04:11:30
purchase_id:8841, buyer_id:534, product_id:62, quantity:8, purchase_date:2023-02-21 13:16:15
purchase_id:9103, buyer_id:152, product_id:32, quantity:5, purchase_date:2023-01-27 22:51:10
purchase_id:8423, buyer_id:471, product_id:44, quantity:7, purchase_date:2023-06-08 18:59:08
purchase_id:4945, buyer_id:205, product_id:21, quantity:7, purchase_date:2023-07-20 07:44:11
purchase_id:5536, buyer_id:298, product_id:42, quantity:3, purchase_date:2023-09-21 23:17:39
purchase_id:9061, buyer_id:756, product_id:40, quantity:5, purchase_date:2022-12-27 12:36:49
purchase_id:5614, buyer_id:200, product_id:13, quantity:2, purchase_date:2023-01-06 00:01:27
purchase_id:8041, buyer_id:563, product_id:73, quantity:5, purchase_date:2023-06-08 06:30:59
purchase_id:9128, buyer_id:237, product_id:22, quantity:2, purchase_date:2023-06-05 15:42:51
purchase_id:2504, buyer_id:284, product_id:75, quantity:1, purchase_date:2023-06-26 16:05:36
purchase_id:6040, buyer_id:859, product_id:96, quantity:2, purchase_date:2023-03-02 16:47:28
purchase_id:2764, buyer_id:732, product_id:69, quantity:2, purchase_date:2023-06-11 17:38:11
purchase_id:4756, buyer_id:231, product_id:83, quantity:4, purchase_date:2023-09-29 09:08:46
purchase_id:9112, buyer_id:874, product_id:97, quantity:5, purchase_date:2023-09-11 03:02:29
purchase_id:4058, buyer_id:570, product_id:58, quantity:4, purchase_date:2023-10-17 03:17:23
purchase_id:1210, buyer_id:212, product_id:65, quantity:6, purchase_date:2023-09-11 13:27:45
purchase_id:3252, buyer_id:924, product_id:90, quantity:2, purchase_date:2023-07-28 12:31:24
purchase_id:9998, buyer_id:607, product_id:44, quantity:4, purchase_date:2023-04-02 05:23:27
purchase_id:3511, buyer_id:827, product_id:56, quantity:10, purchase_date:2023-05-06 09:12:13
purchase_id:5989, buyer_id:726, product_id:65, quantity:8, purchase_date:2023-04-04 18:35:06
purchase_id:8492, buyer_id:420, product_id:17, quantity:3, purchase_date:2022-11-08 06:44:13
purchase_id:5710, buyer_id:398, product_id:83, quantity:9, purchase_date:2023-01-02 17:02:09
purchase_id:7167, buyer_id:298, product_id:16, quantity:9, purchase_date:2023-07-08 14:21:32
purchase_id:7093, buyer_id:216, product_id:66, quantity:2, purchase_date:2023-04-04 21:52:59
purchase_id:8790, buyer_id:790, product_id:85, quantity:10, purchase_date:2023-03-18 11:27:29
purchase_id:1766, buyer_id:725, product_id:53, quantity:7, purchase_date:2023-02-16 00:38:22
purchase_id:4823, buyer_id:320, product_id:99, quantity:2, purchase_date:2023-02-09 05:24:48
purchase_id:9276, buyer_id:691, product_id:23, quantity:1, purchase_date:2023-08-02 17:43:57
purchase_id:8698, buyer_id:711, product_id:29, quantity:8, purchase_date:2023-05-16 08:20:12
purchase_id:3882, buyer_id:958, product_id:62, quantity:4, purchase_date:2023-06-25 18:52:00
purchase_id:6148, buyer_id:878, product_id:13, quantity:10, purchase_date:2023-04-27 15:43:42
purchase_id:4087, buyer_id:263, product_id:82, quantity:1, purchase_date:2022-12-23 20:29:39
purchase_id:6668, buyer_id:890, product_id:30, quantity:6, purchase_date:2022-11-06 20:10:53
purchase_id:9627, buyer_id:442, product_id:88, quantity:1, purchase_date:2022-12-22 01:12:27
purchase_id:3448, buyer_id:463, product_id:92, quantity:8, purchase_date:2023-09-18 05:09:24
purchase_id:9670, buyer_id:365, product_id:38, quantity:10, purchase_date:2022-12-24 14:17:55
purchase_id:7664, buyer_id:577, product_id:53, quantity:6, purchase_date:2023-09-28 06:25:38
purchase_id:5199, buyer_id:394, product_id:42, quantity:10, purchase_date:2023-02-07 12:29:49
purchase_id:9159, buyer_id:550, product_id:31, quantity:9, purchase_date:2023-09-16 08:01:12
purchase_id:1234, buyer_id:217, product_id:83, quantity:7, purchase_date:2023-02-20 19:43:06
purchase_id:9752, buyer_id:195, product_id:67, quantity:6, purchase_date:2023-01-15 09:50:02
purchase_id:8348, buyer_id:827, product_id:94, quantity:10, purchase_date:2022-12-08 20:51:57
purchase_id:8009, buyer_id:479, product_id:75, quantity:9, purchase_date:2023-01-25 17:05:09
purchase_id:6911, buyer_id:942, product_id:13, quantity:9, purchase_date:2023-08-16 14:29:47
purchase_id:4981, buyer_id:425, product_id:40, quantity:5, purchase_date:2023-04-18 16:51:09
purchase_id:2312, buyer_id:783, product_id:34, quantity:2, purchase_date:2022-12-17 16:05:51
purchase_id:3615, buyer_id:938, product_id:64, quantity:6, purchase_date:2023-08-01 00:58:30
purchase_id:9814, buyer_id:163, product_id:92, quantity:1, purchase_date:2023-05-30 22:49:49
purchase_id:7746, buyer_id:595, product_id:53, quantity:9, purchase_date:2023-04-08 15:13:47
purchase_id:8567, buyer_id:817, product_id:69, quantity:7, purchase_date:2023-01-11 22:36:46
purchase_id:5659, buyer_id:105, product_id:85, quantity:8, purchase_date:2022-12-20 20:15:45
purchase_id:7997, buyer_id:573, product_id:47, quantity:4, purchase_date:2023-10-16 03:49:50
purchase_id:1609, buyer_id:687, product_id:34, quantity:10, purchase_date:2023-01-13 17:16:41
purchase_id:1089, buyer_id:366, product_id:75, quantity:9, purchase_date:2023-10-10 15:12:06
purchase_id:6798, buyer_id:440, product_id:42, quantity:5, purchase_date:2023-02-08 13:35:33
purchase_id:5982, buyer_id:163, product_id:26, quantity:4, purchase_date:2022-12-05 17:59:41
purchase_id:1343, buyer_id:403, product_id:98, quantity:7, purchase_date:2023-09-06 11:30:47
purchase_id:1370, buyer_id:983, product_id:23, quantity:9, purchase_date:2023-04-14 07:10:24
purchase_id:3732, buyer_id:325, product_id:11, quantity:5, purchase_date:2023-11-06 05:21:09
purchase_id:3386, buyer_id:547, product_id:31, quantity:9, purchase_date:2023-02-28 13:47:50
purchase_id:1155, buyer_id:354, product_id:89, quantity:8, purchase_date:2023-10-13 11:24:17
purchase_id:1561, buyer_id:330, product_id:44, quantity:8, purchase_date:2023-04-05 01:59:45
purchase_id:9960, buyer_id:109, product_id:88, quantity:5, purchase_date:2023-10-19 12:18:23
purchase_id:5979, buyer_id:740, product_id:36, quantity:8, purchase_date:2023-07-23 03:08:04
purchase_id:9140, buyer_id:246, product_id:51, quantity:8, purchase_date:2023-08-29 11:55:13
purchase_id:2676, buyer_id:889, product_id:76, quantity:6, purchase_date:2023-08-04 17:25:44
purchase_id:7667, buyer_id:431, product_id:67, quantity:2, purchase_date:2023-01-24 23:32:07
purchase_id:8062, buyer_id:763, product_id:17, quantity:7, purchase_date:2023-06-12 03:10:40
purchase_id:6189, buyer_id:789, product_id:39, quantity:6, purchase_date:2023-02-26 09:44:58
purchase_id:6186, buyer_id:231, product_id:79, quantity:4, purchase_date:2023-04-29 04:52:01
purchase_id:9823, buyer_id:473, product_id:45, quantity:7, purchase_date:2023-09-06 11:51:40
purchase_id:3762, buyer_id:844, product_id:99, quantity:3, purchase_date:2022-11-20 15:59:22
purchase_id:1419, buyer_id:739, product_id:90, quantity:4, purchase_date:2023-05-29 02:37:03
purchase_id:2116, buyer_id:529, product_id:89, quantity:7, purchase_date:2023-09-03 16:31:04
purchase_id:9593, buyer_id:887, product_id:68, quantity:7, purchase_date:2023-06-18 16:54:14
purchase_id:8774, buyer_id:877, product_id:64, quantity:9, purchase_date:2022-12-08 22:31:34
purchase_id:2959, buyer_id:262, product_id:12, quantity:9, purchase_date:2023-05-17 20:17:37
purchase_id:1289, buyer_id:209, product_id:19, quantity:9, purchase_date:2023-10-17 08:33:57
purchase_id:5761, buyer_id:372, product_id:63, quantity:7, purchase_date:2023-02-14 15:36:20
purchase_id:9155, buyer_id:623, product_id:74, quantity:8, purchase_date:2023-05-07 00:05:43
purchase_id:6747, buyer_id:309, product_id:42, quantity:8, purchase_date:2022-11-15 23:07:35
purchase_id:7733, buyer_id:522, product_id:48, quantity:4, purchase_date:2023-02-09 17:26:36
purchase_id:8638, buyer_id:132, product_id:75, quantity:4, purchase_date:2023-10-13 01:52:06
purchase_id:4752, buyer_id:719, product_id:89, quantity:1, purchase_date:2023-01-19 01:48:44
purchase_id:1085, buyer_id:881, product_id:82, quantity:6, purchase_date:2023-08-24 07:37:00
purchase_id:8557, buyer_id:599, product_id:39, quantity:4, purchase_date:2022-12-21 20:10:12
purchase_id:9353, buyer_id:550, product_id:13, quantity:10, purchase_date:2023-10-05 07:34:23
purchase_id:8644, buyer_id:818, product_id:95, quantity:9, purchase_date:2023-10-01 16:33:17
purchase_id:2420, buyer_id:522, product_id:33, quantity:3, purchase_date:2022-11-22 01:32:03
purchase_id:2744, buyer_id:161, product_id:81, quantity:9, purchase_date:2023-07-15 06:02:29
purchase_id:1603, buyer_id:621, product_id:70, quantity:3, purchase_date:2023-04-15 20:06:37
purchase_id:2755, buyer_id:205, product_id:72, quantity:8, purchase_date:2023-07-23 14:16:12
purchase_id:2238, buyer_id:869, product_id:79, quantity:5, purchase_date:2022-11-10 22:11:37
purchase_id:2594, buyer_id:414, product_id:40, quantity:1, purchase_date:2022-11-09 09:48:49
purchase_id:7691, buyer_id:994, product_id:32, quantity:10, purchase_date:2023-08-12 01:02:18
purchase_id:4412, buyer_id:479, product_id:96, quantity:7, purchase_date:2022-12-10 19:18:54
purchase_id:1649, buyer_id:794, product_id:21, quantity:9, purchase_date:2023-09-24 21:27:51
purchase_id:8348, buyer_id:743, product_id:80, quantity:6, purchase_date:2022-11-13 13:26:48
purchase_id:1704, buyer_id:404, product_id:89, quantity:4, purchase_date:2023-03-16 01:59:55
purchase_id:6982, buyer_id:582, product_id:74, quantity:9, purchase_date:2023-03-04 18:34:12
purchase_id:4223, buyer_id:554, product_id:72, quantity:1, purchase_date:2023-06-20 13:17:15
purchase_id:3388, buyer_id:919, product_id:18, quantity:2, purchase_date:2023-01-07 03:10:24
purchase_id:9183, buyer_id:475, product_id:16, quantity:4, purchase_date:2023-05-02 16:20:17
purchase_id:1589, buyer_id:737, product_id:23, quantity:1, purchase_date:2023-01-08 12:56:42
purchase_id:5776, buyer_id:661, product_id:89, quantity:3, purchase_date:2023-01-09 21:15:28
purchase_id:8206, buyer_id:814, product_id:12, quantity:4, purchase_date:2023-05-05 02:22:02
purchase_id:5610, buyer_id:158, product_id:73, quantity:3, purchase_date:2023-03-13 03:31:14
purchase_id:4449, buyer_id:847, product_id:29, quantity:7, purchase_date:2023-08-31 09:17:55
purchase_id:2467, buyer_id:972, product_id:93, quantity:8, purchase_date:2023-07-19 02:36:10
purchase_id:1877, buyer_id:171, product_id:48, quantity:2, purchase_date:2023-08-23 15:26:30
purchase_id:3327, buyer_id:704, product_id:26, quantity:7, purchase_date:2023-08-27 17:05:06
purchase_id:3571, buyer_id:793, product_id:77, quantity:7, purchase_date:2023-06-25 23:20:37
purchase_id:2201, buyer_id:153, product_id:36, quantity:7, purchase_date:2023-08-16 10:04:19
purchase_id:4674, buyer_id:306, product_id:58, quantity:8, purchase_date:2023-09-21 15:24:22
purchase_id:2123, buyer_id:375, product_id:74, quantity:7, purchase_date:2023-07-15 22:53:34
purchase_id:1702, buyer_id:763, product_id:83, quantity:8, purchase_date:2023-10-29 06:16:57
purchase_id:1563, buyer_id:241, product_id:16, quantity:7, purchase_date:2023-04-18 09:24:52
purchase_id:4502, buyer_id:266, product_id:87, quantity:5, purchase_date:2023-01-26 16:26:05
purchase_id:6385, buyer_id:529, product_id:39, quantity:2, purchase_date:2023-06-12 22:26:58
purchase_id:2052, buyer_id:625, product_id:45, quantity:3, purchase_date:2023-07-12 02:40:28
purchase_id:5569, buyer_id:454, product_id:71, quantity:7, purchase_date:2023-07-13 23:45:11
purchase_id:8018, buyer_id:524, product_id:94, quantity:8, purchase_date:2023-05-25 11:12:18
purchase_id:6711, buyer_id:212, product_id:54, quantity:10, purchase_date:2023-01-13 09:41:32
purchase_id:6521, buyer_id:839, product_id:60, quantity:6, purchase_date:2023-06-10 16:05:36
purchase_id:2891, buyer_id:598, product_id:25, quantity:8, purchase_date:2023-01-27 06:20:06
purchase_id:6409, buyer_id:537, product_id:68, quantity:3, purchase_date:2023-10-05 11:23:23
purchase_id:3001, buyer_id:399, product_id:63, quantity:4, purchase_date:2023-07-03 13:17:07
purchase_id:3268, buyer_id:162, product_id:56, quantity:5, purchase_date:2023-03-15 02:19:26
purchase_id:1227, buyer_id:832, product_id:81, quantity:9, purchase_date:2023-09-21 23:01:11
purchase_id:8825, buyer_id:392, product_id:74, quantity:6, purchase_date:2023-01-13 03:41:39
purchase_id:3536, buyer_id:374, product_id:20, quantity:10, purchase_date:2023-04-11 19:42:50
purchase_id:2996, buyer_id:109, product_id:31, quantity:10, purchase_date:2022-12-09 17:20:06
purchase_id:8880, buyer_id:128, product_id:83, quantity:7, purchase_date:2023-04-22 19:48:24
purchase_id:6058, buyer_id:935, product_id:96, quantity:10, purchase_date:2023-07-02 13:02:51
purchase_id:6692, buyer_id:660, product_id:46, quantity:1, purchase_date:2023-07-04 22:23:01
purchase_id:7888, buyer_id:878, product_id:72, quantity:7, purchase_date:2023-05-04 03:51:41
purchase_id:7698, buyer_id:507, product_id:63, quantity:9, purchase_date:2023-02-22 08:33:28
purchase_id:7738, buyer_id:268, product_id:49, quantity:7, purchase_date:2023-07-02 18:07:20
purchase_id:8374, buyer_id:663, product_id:63, quantity:8, purchase_date:2023-03-07 16:43:03
purchase_id:4288, buyer_id:325, product_id:55, quantity:10, purchase_date:2023-08-01 14:27:02
purchase_id:9695, buyer_id:517, product_id:93, quantity:6, purchase_date:2022-11-15 16:48:19
purchase_id:4593, buyer_id:541, product_id:31, quantity:6, purchase_date:2023-04-12 00:30:32
purchase_id:9422, buyer_id:197, product_id:27, quantity:2, purchase_date:2023-09-13 19:05:59
purchase_id:8792, buyer_id:435, product_id:58, quantity:4, purchase_date:2023-01-07 00:26:50
purchase_id:7762, buyer_id:905, product_id:69, quantity:9, purchase_date:2023-11-05 20:13:01
purchase_id:3551, buyer_id:917, product_id:13, quantity:5, purchase_date:2023-08-13 08:08:48
purchase_id:3213, buyer_id:159, product_id:53, quantity:9, purchase_date:2022-11-27 17:48:53
purchase_id:7122, buyer_id:472, product_id:14, quantity:2, purchase_date:2023-01-02 01:14:38
purchase_id:2982, buyer_id:146, product_id:33, quantity:8, purchase_date:2023-10-10 17:54:46
purchase_id:1843, buyer_id:924, product_id:74, quantity:7, purchase_date:2023-09-22 10:48:29
purchase_id:2769, buyer_id:525, product_id:18, quantity:1, purchase_date:2023-09-10 21:35:21
purchase_id:2904, buyer_id:834, product_id:32, quantity:3, purchase_date:2023-07-25 13:54:49
purchase_id:4883, buyer_id:917, product_id:32, quantity:10, purchase_date:2023-09-22 15:44:08
purchase_id:2800, buyer_id:677, product_id:66, quantity:5, purchase_date:2023-02-18 06:44:41
purchase_id:8179, buyer_id:849, product_id:84, quantity:2, purchase_date:2023-05-04 19:59:52
purchase_id:7592, buyer_id:843, product_id:91, quantity:10, purchase_date:2023-01-11 19:57:23
purchase_id:1034, buyer_id:799, product_id:60, quantity:2, purchase_date:2023-07-09 04:36:53
purchase_id:7910, buyer_id:342, product_id:56, quantity:10, purchase_date:2023-05-08 01:43:08
purchase_id:3460, buyer_id:495, product_id:12, quantity:6, purchase_date:2023-10-25 21:18:37
purchase_id:2857, buyer_id:894, product_id:74, quantity:9, purchase_date:2023-09-03 17:40:12
purchase_id:8928, buyer_id:527, product_id:29, quantity:4, purchase_date:2023-02-17 03:28:00
purchase_id:8005, buyer_id:584, product_id:90, quantity:6, purchase_date:2023-08-27 13:11:00
purchase_id:7555, buyer_id:888, product_id:29, quantity:1, purchase_date:2023-04-15 12:50:55
purchase_id:7609, buyer_id:713, product_id:29, quantity:6, purchase_date:2023-09-14 23:19:04
purchase_id:5971, buyer_id:597, product_id:22, quantity:2, purchase_date:2023-04-08 11:55:29
purchase_id:9914, buyer_id:435, product_id:59, quantity:6, purchase_date:2023-03-14 11:32:24
purchase_id:1077, buyer_id:755, product_id:97, quantity:3, purchase_date:2023-03-24 13:34:44
purchase_id:7984, buyer_id:399, product_id:53, quantity:4, purchase_date:2023-01-22 02:11:36
purchase_id:9007, buyer_id:680, product_id:30, quantity:8, purchase_date:2023-01-08 06:41:35
purchase_id:9650, buyer_id:683, product_id:79, quantity:8, purchase_date:2023-02-07 17:56:35
purchase_id:8707, buyer_id:105, product_id:93, quantity:2, purchase_date:2022-12-25 03:36:31
purchase_id:7292, buyer_id:578, product_id:21, quantity:7, purchase_date:2022-12-12 22:21:43
purchase_id:2852, buyer_id:217, product_id:88, quantity:3, purchase_date:2023-10-23 06:36:38
purchase_id:6622, buyer_id:447, product_id:59, quantity:7, purchase_date:2023-01-17 05:58:31
purchase_id:7026, buyer_id:511, product_id:34, quantity:6, purchase_date:2023-03-24 18:29:03
purchase_id:5333, buyer_id:865, product_id:96, quantity:9, purchase_date:2023-08-23 04:54:13
purchase_id:4171, buyer_id:247, product_id:48, quantity:2, purchase_date:2023-05-11 04:29:11
purchase_id:2294, buyer_id:352, product_id:14, quantity:3, purchase_date:2023-10-20 19:19:10
purchase_id:4630, buyer_id:360, product_id:40, quantity:2, purchase_date:2023-05-20 10:29:26
purchase_id:5054, buyer_id:491, product_id:79, quantity:1, purchase_date:2022-12-20 04:34:52
purchase_id:1074, buyer_id:530, product_id:93, quantity:2, purchase_date:2023-04-06 14:59:54
purchase_id:8760, buyer_id:380, product_id:28, quantity:8, purchase_date:2023-05-02 22:18:54
purchase_id:9116, buyer_id:956, product_id:53, quantity:8, purchase_date:2023-07-30 13:56:03
purchase_id:5154, buyer_id:263, product_id:28, quantity:3, purchase_date:2023-07-30 07:51:19
purchase_id:6147, buyer_id:788, product_id:64, quantity:9, purchase_date:2023-06-04 19:25:14
purchase_id:4887, buyer_id:528, product_id:80, quantity:2, purchase_date:2023-03-15 13:11:01
purchase_id:8953, buyer_id:607, product_id:14, quantity:10, purchase_date:2023-03-13 17:28:20
purchase_id:7943, buyer_id:552, product_id:53, quantity:6, purchase_date:2023-08-05 06:25:15
purchase_id:2545, buyer_id:478, product_id:45, quantity:7, purchase_date:2023-06-13 03:15:37
purchase_id:2468, buyer_id:993, product_id:69, quantity:7, purchase_date:2023-03-16 22:53:49
purchase_id:9438, buyer_id:307, product_id:61, quantity:2, purchase_date:2023-02-28 20:25:11
purchase_id:1094, buyer_id:626, product_id:88, quantity:5, purchase_date:2023-07-11 16:42:18
purchase_id:3417, buyer_id:493, product_id:16, quantity:9, purchase_date:2022-11-30 23:58:00
purchase_id:2716, buyer_id:973, product_id:71, quantity:9, purchase_date:2023-08-20 17:10:14
purchase_id:3037, buyer_id:975, product_id:99, quantity:8, purchase_date:2023-04-13 12:34:36
purchase_id:9606, buyer_id:313, product_id:65, quantity:7, purchase_date:2023-03-20 04:36:28
purchase_id:7396, buyer_id:395, product_id:95, quantity:5, purchase_date:2023-01-12 22:22:23
purchase_id:8698, buyer_id:602, product_id:52, quantity:3, purchase_date:2023-01-17 05:05:24
purchase_id:1470, buyer_id:714, product_id:85, quantity:2, purchase_date:2023-05-05 12:42:44
purchase_id:3821, buyer_id:487, product_id:33, quantity:4, purchase_date:2023-08-20 06:32:05
purchase_id:9233, buyer_id:579, product_id:42, quantity:9, purchase_date:2023-08-23 16:43:33
purchase_id:3050, buyer_id:649, product_id:36, quantity:6, purchase_date:2023-01-17 02:57:42
purchase_id:4969, buyer_id:905, product_id:33, quantity:5, purchase_date:2023-01-16 12:55:35
purchase_id:9958, buyer_id:823, product_id:94, quantity:9, purchase_date:2023-08-27 09:42:46
purchase_id:2806, buyer_id:336, product_id:52, quantity:1, purchase_date:2023-04-19 14:22:10
purchase_id:6991, buyer_id:277, product_id:46, quantity:1, purchase_date:2023-06-07 07:13:24
purchase_id:5781, buyer_id:245, product_id:53, quantity:6, purchase_date:2022-11-15 14:30:27
purchase_id:3507, buyer_id:730, product_id:49, quantity:5, purchase_date:2023-04-14 17:24:12
purchase_id:5772, buyer_id:402, product_id:33, quantity:9, purchase_date:2022-11-23 12:12:32
purchase_id:3656, buyer_id:533, product_id:30, quantity:5, purchase_date:2022-11-21 10:37:09
purchase_id:4683, buyer_id:274, product_id:71, quantity:7, purchase_date:2023-05-29 09:31:21
purchase_id:9466, buyer_id:376, product_id:92, quantity:9, purchase_date:2023-09-25 19:16:38
purchase_id:5556, buyer_id:374, product_id:47, quantity:3, purchase_date:2023-06-19 17:34:33
purchase_id:7569, buyer_id:968, product_id:58, quantity:10, purchase_date:2022-12-19 10:13:10
purchase_id:8761, buyer_id:839, product_id:65, quantity:5, purchase_date:2023-06-20 09:01:30
purchase_id:1700, buyer_id:679, product_id:62, quantity:8, purchase_date:2023-07-31 05:42:14
purchase_id:1197, buyer_id:252, product_id:64, quantity:4, purchase_date:2022-12-03 05:33:43
purchase_id:3149, buyer_id:754, product_id:99, quantity:4, purchase_date:2023-08-09 07:01:04
purchase_id:1579, buyer_id:694, product_id:47, quantity:8, purchase_date:2023-01-10 14:25:17
purchase_id:5555, buyer_id:966, product_id:51, quantity:7, purchase_date:2023-01-17 15:10:41
purchase_id:1313, buyer_id:588, product_id:64, quantity:9, purchase_date:2023-05-15 05:15:31
purchase_id:8353, buyer_id:455, product_id:16, quantity:1, purchase_date:2023-07-27 07:12:27
purchase_id:5324, buyer_id:354, product_id:51, quantity:6, purchase_date:2023-03-09 18:59:54
purchase_id:3717, buyer_id:845, product_id:90, quantity:10, purchase_date:2023-08-03 02:47:16
purchase_id:2462, buyer_id:424, product_id:56, quantity:3, purchase_date:2023-04-28 06:52:35
purchase_id:5992, buyer_id:680, product_id:48, quantity:4, purchase_date:2023-02-02 00:03:08
purchase_id:2413, buyer_id:394, product_id:31, quantity:3, purchase_date:2022-11-20 02:15:18
purchase_id:5377, buyer_id:371, product_id:67, quantity:3, purchase_date:2022-11-25 08:18:12
purchase_id:6611, buyer_id:148, product_id:50, quantity:1, purchase_date:2023-04-23 10:04:56
purchase_id:6628, buyer_id:731, product_id:74, quantity:1, purchase_date:2023-10-20 19:09:27
purchase_id:7536, buyer_id:837, product_id:83, quantity:7, purchase_date:2023-09-18 18:38:17
purchase_id:8227, buyer_id:879, product_id:34, quantity:8, purchase_date:2023-04-18 11:22:51
purchase_id:4222, buyer_id:309, product_id:91, quantity:6, purchase_date:2023-03-04 03:19:32
purchase_id:6224, buyer_id:582, product_id:10, quantity:3, purchase_date:2023-05-29 20:27:50
purchase_id:8541, buyer_id:246, product_id:95, quantity:6, purchase_date:2023-04-19 17:58:13
purchase_id:1331, buyer_id:409, product_id:32, quantity:8, purchase_date:2023-07-02 23:31:26
purchase_id:3965, buyer_id:279, product_id:16, quantity:8, purchase_date:2023-06-03 15:43:49
purchase_id:1007, buyer_id:302, product_id:59, quantity:9, purchase_date:2023-05-22 07:35:57
purchase_id:5444, buyer_id:449, product_id:47, quantity:6, purchase_date:2023-07-23 11:05:31
purchase_id:1450, buyer_id:571, product_id:69, quantity:10, purchase_date:2022-12-31 01:52:32
purchase_id:7308, buyer_id:574, product_id:99, quantity:8, purchase_date:2023-04-23 10:19:41
purchase_id:2887, buyer_id:278, product_id:93, quantity:5, purchase_date:2023-04-21 15:49:30
purchase_id:6422, buyer_id:548, product_id:97, quantity:4, purchase_date:2023-09-21 15:19:36
purchase_id:6479, buyer_id:456, product_id:23, quantity:2, purchase_date:2023-03-19 03:55:32
purchase_id:7070, buyer_id:227, product_id:29, quantity:1, purchase_date:2023-07-05 00:05:11
purchase_id:3854, buyer_id:963, product_id:28, quantity:5, purchase_date:2023-06-11 12:00:09
purchase_id:3420, buyer_id:422, product_id:56, quantity:3, purchase_date:2023-03-21 20:05:17
purchase_id:5236, buyer_id:728, product_id:65, quantity:6, purchase_date:2022-12-11 03:49:05
purchase_id:2482, buyer_id:210, product_id:67, quantity:8, purchase_date:2023-04-23 06:00:18
purchase_id:3506, buyer_id:302, product_id:28, quantity:5, purchase_date:2023-04-04 23:34:07
purchase_id:9494, buyer_id:410, product_id:76, quantity:1, purchase_date:2023-06-11 12:01:25
purchase_id:8792, buyer_id:961, product_id:27, quantity:6, purchase_date:2022-11-07 09:26:14
purchase_id:5265, buyer_id:587, product_id:32, quantity:10, purchase_date:2023-07-18 14:16:18
purchase_id:6130, buyer_id:273, product_id:57, quantity:5, purchase_date:2022-11-22 22:06:34
purchase_id:3204, buyer_id:899, product_id:16, quantity:6, purchase_date:2023-08-14 03:31:21
purchase_id:3880, buyer_id:744, product_id:68, quantity:5, purchase_date:2023-10-02 21:58:48
purchase_id:4281, buyer_id:919, product_id:42, quantity:8, purchase_date:2023-08-08 13:05:13
purchase_id:4398, buyer_id:124, product_id:76, quantity:5, purchase_date:2023-07-22 18:54:41
purchase_id:8453, buyer_id:222, product_id:88, quantity:10, purchase_date:2022-12-02 00:42:55
purchase_id:4649, buyer_id:429, product_id:84, quantity:9, purchase_date:2023-09-02 02:31:46
purchase_id:4810, buyer_id:131, product_id:17, quantity:5, purchase_date:2023-05-13 09:57:11
